"Id_NIVEL_1";"Id_NIVEL_0";"ID_ENTIDAD_NIVEL_0";"ID_ENTIDAD_NIVEL_1";"Jerarquia";"NIF_COD_NIVEL_0";"ACRONIMO_NIVEL_0";"NOMBRE_ENTIDAD_NIVEL_0";"Nombre_Entidad_Mostrar_NIVEL_0";"TIPO_ENTIDAD_N1_1_NIVEL_0";"TIPO_ENTIDAD_N2_1_NIVEL_0";"DIRECCION_POSTAL_NIVEL_0";"COD_POSTAL_NIVEL_0";"COD_PROVINCIA_NIVEL_0";"PROVINCIA_NIVEL_0";"COD_CCAA_NIVEL_0";"CCAA_NIVEL_0";"ENLACE_WEB_NIVEL_0";"SOMMA_NIVEL_0";"TIPO_ENTIDAD_REGIONAL_NIVEL_0";"ESTADO_x_NIVEL_0";"NIF_COD_NIVEL_1";"ACRONIMO_NIVEL_1";"NOMBRE_ENTIDAD_NIVEL_1";"Nombre_Entidad_Mostrar_NIVEL_1";"TIPO_ENTIDAD_N1_1_NIVEL_1";"TIPO_ENTIDAD_N2_1_NIVEL_1";"DIRECCION_POSTAL_NIVEL_1";"COD_POSTAL_NIVEL_1";"COD_PROVINCIA_NIVEL_1";"PROVINCIA_NIVEL_1";"COD_CCAA_NIVEL_1";"CCAA_NIVEL_1";"ENLACE_WEB_NIVEL_1";"SOMMA_NIVEL_1";"TIPO_ENTIDAD_REGIONAL_NIVEL_1";"ESTADO_x_NIVEL_1"
"298";"176";"177";"187";"Orgánica Directa";"G08674327";"None";"INSTITUT D ESTUDIS CATALANS";"Institut d'Estudis Catalans";"Organismo de I+D Regional";"Centro/Instituto propio";"Carrer Del Carme, 47, Barcelona";"08001";"8.0";"Barcelona";"9.0";"Cataluña";"http://www.iec.cat";"None";"None";"ACTIVO";"V63009138";"CRM";"CENTRE DE RECERCA MATEMATICA CRM";"Centre de Recerca Matemática";"Organismo de I+D Regional";"Centro/Instituto mixto";"Campus de Bellaterra, Edifici C. Bellaterra";"08093";"8.0";"Barcelona";"9.0";"Cataluña";"http://www.crm.cat";"None";"CERCA";"ACTIVO"
"977";"2034";"100005";"991";"Orgánica Directa";"None";"GENCAT";"None";"Generalitat de Catalunya";"Administración pública";"Administración pública";"Plaça Sant Jaume 4";"08002";"8.0";"Barcelona";"9.0";"Cataluña";"https://web.gencat.cat";"None";"None";"NO ACTIVO";"G63971451";"IRB BARCELONA";"FUNDACIO INSTITUT DE RECERCA BIOMEDICA IRB BARCELONA";"Institut de Recerca Biomèdica de Barcelona";"Organismo de I+D Regional";"Centro/Instituto mixto";"Parc Científic De Barcelona, Calle Baldiri Reixac 10";"08028";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.irbbarcelona.org/es";"Centro Severo Ochoa";"CERCA";"ACTIVO"
"571";"880";"888";"577";"Orgánica Directa";"Q5018001G";"UNIZAR";"Universidad de Zaragoza";"Universidad de Zaragoza";"Universidad";"Universidad Pública";"Calle de Pedro Cerbuna, 12";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"https://www.unizar.es/";"None";"None";"ACTIVO";"G22352199";"FADOT";"FUNDACION ARAGONESA PARA EL DESARROLLO DE LA OBSERVACION DE LA TIERRA";"Fundación Aragonesa para el Desarrollo de la Observación de la Tierra";"Centro de Investigación";"Centro/Instituto mixto";"Carretera Zaragoza-Huesca, Km 566, Parque Tecnológico de Walqa, Cuarte";"22197";"22.0";"Huesca";"2.0";"Aragón";"https://www.fundacionfadot.es/";"None";"None";"ACTIVO"
"359";"237";"239";"363";"Orgánica Directa";"Q2818002D";"CSIC";"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICA, M.P. CSIC";"Consejo Superior de Investigaciónes Científicas (CSIC)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle de Serrano, 117";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.csic.es/";"None";"None";"ACTIVO";"None";"IBFG";"INSTITUTO DE BIOLOGIA FUNCIONAL Y GENOMICA";"Instituto de Biología Funcional y Genómica";"Centro de Investigación";"Centro/Instituto mixto";"Calle Zacarías González, 2";"37007";"37.0";"Salamanca";"7.0";"Castilla y León";"https://ibfg.usal-csic.es";"None";"None";"ACTIVO"
"1617";"841";"849";"1666";"Orgánica Directa";"Q2818029G";"UC3M";"Universidad Carlos III de Madrid";"Universidad Carlos III de Madrid";"Universidad";"Universidad Pública";"Calle Madrid, 126, Getafe";"28903";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.uc3m.es/";"None";"None";"ACTIVO";"None";"None";"None";"Instituto Universitario sobre Modelización y Simulación en Fluidodinámica, Nanociencia y Matemática Industrial ""Gregorio Millán Barbany""";"Centro de Investigación";"Centro/Instituto Propio";"Avenida de la Universidad, Nº 30, Leganés";"28916";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://portal.uc3m.es/portal/page/portal/instituto_univ_gregorio_millan_barbany";"None";"None";"ACTIVO"
"1268";"295";"297";"1294";"Nodos_ciber";"G84884477";"CIBER BBN";"CIBER BIOINGENIERIA BIOMATERIALES Y NANOMEDICINA CIBER BBN";"CIBER Bioingenieria Biomateriales y Nanomedicina";"Organismo público de I+D Estatal";"Centro de investigación en red";"Poeta Mariano Esquillor, 1";"50018";"50.0";"Zaragoza";"2.0";"Aragón";"https://www.ciber-bbn.es/";"None";"None";"ACTIVO";"None";"CTB-UPM";"None";"Centro de Tecnología Biomédica";"Centro de Investigación";"Centro/Instituto propio";"Campus Montegancedo, Pozuelo de Alarcón";"28223";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://www.ctb.upm.es/";"None";"None";"ACTIVO"
"964";"1297";"1325";"978";"Nodo de ICTS en Red";"None";"RES";"Red Española de Supercomputación (RES)";"Red Española de Supercomputación (RES)";"Infraestructura Científico Técnica Singular (ICTS)";"ICTS en Red";"None";"None";"None";"None";"None";"Sin localización única";"https://www.res.es/";"None";"None";"ACTIVO";"None";"FinisTerrae";"Supercomputador Finis Terrae en el Centro de Supercomputación de Galicia (CESGA)";"Supercomputador Finis Terrae en el Centro de Supercomputación de Galicia";"Infraestructura";"Infraestructura propia";"Avenida de Vigo, Santiago de Compostela";"15705";"15.0";"Coruña, A";"12.0";"Galicia";"https://www.cesga.es/";"None";"None";"ACTIVO"
"949";"1282";"1309";"963";"Nodo de ICTS Distribuida";"None";"MICRONANOFABS";"Red de Salas Blancas de Micro y Nanofabricación (MICRONANOFABS)";"Red de Salas Blancas de Micro y Nanofabricación (MICRONANOFABS)";"Infraestructura Científico Técnica Singular (ICTS)";"ICTS Distribuida";"None";"None";"None";"None";"None";"Sin localización única";"https://www.ciencia.gob.es/portal/site/MICINN/menuitem.26172fcf4eb029fa6ec7da6901432ea0/?vgnextoid=00a676ef802d4610VgnVCM1000001d04140aRCRD";"None";"None";"ACTIVO";"None";"SBCNM";"Sala Blanca Integradas de Micro y Nano Fabiricación del Centro Nacional de Microelectrónica";"Sala Blanca Integradas de Micro y Nano Fabricación del Centro Nacional de Microelectrónica";"Infraestructura";"Infraestructura propia";"Carrer dels Tillers, Universitat Autónoma de Barcelona";"08193";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.imb-cnm.csic.es/es";"None";"None";"ACTIVO"
"1007";"237";"239";"1021";"Orgánica Directa";"Q2818002D";"CSIC";"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICA, M.P. CSIC";"Consejo Superior de Investigaciónes Científicas (CSIC)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle de Serrano, 117";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.csic.es/";"None";"None";"ACTIVO";"None";"CAB";"CENTRO DE ASTROBIOLOGIA";"Centro de Astrobiología";"Centro de Investigación";"Centro/Instituto mixto";"Carretera de Torrejón a Ajalvir, km 4, Instituto Nacional de Técnica Aeroespacial";"28850";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.cab.inta-csic.es/";"Centro María de Maeztu";"None";"ACTIVO"
"1508";"846";"854";"1557";"Orgánica Directa";"Q6750002E";"UdG";"Universidad de Girona";"Universitat de Girona";"Universidad";"Universidad Pública";"Plaça de Sant Domènec, 3";"17004";"17.0";"Girona";"9.0";"Cataluña";"https://www.udg.edu/ca/";"None";"None";"ACTIVO";"None";"UdiGital";"None";"UdiGitalEdu";"Centro de Investigación";"Centro/Instituto Propio";"Carrer Emili Grahit, Nº 91, Parc Científic i Tecnològic UdG";"17003";"17.0";"Girona";"9.0";"Cataluña";"https://udigital.udg.edu/";"None";"None";"ACTIVO"
"1062";"863";"871";"1077";"Orgánica Directa";"Q3318001I";"UNIOVI";"Universidad de Oviedo";"Universidad de Oviedo";"Universidad";"Universidad Pública";"Calle San Francisco, 3, Oviedo";"33003";"33.0";"Asturias";"3.0";"Asturias, Principado de";"https://www.uniovi.es/";"None";"None";"ACTIVO";"None";"IUTA";"None";"Instituto Universitario de Tecnología Industrial de Asturias";"Centro de Investigación";"Centro/Instituto propio";"Campus Universitario de Gijón";"33203";"33.0";"Asturias";"3.0";"Asturias, Principado de";"http://www.iuta.uniovi.es/web/";"None";"None";"ACTIVO"
"371";"880";"888";"375";"Orgánica Directa";"Q5018001G";"UNIZAR";"Universidad de Zaragoza";"Universidad de Zaragoza";"Universidad";"Universidad Pública";"Calle de Pedro Cerbuna, 12";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"https://www.unizar.es/";"None";"None";"ACTIVO";"None";"ICMA";"INSTITUTO DE CIENCIA DE MATERIALES DE ARAGON";"Instituto de Ciencia de Materiales de Aragón";"Centro de Investigación";"Centro/Instituto mixto";"Calle de Pedro Cerbuna, 12";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"http://icma.unizar-csic.es/";"None";"None";"NO ACTIVO"
"1389";"864";"872";"1434";"Orgánica Directa";"Q9150016E";"UPO";"Universidad Pablo de Olavide";"Universidad Pablo de Olavide";"Universidad";"Universidad Pública";"Carretera de Utrera, 1";"41013";"41.0";"Sevilla";"1.0";"Andalucía";"https://www.upo.es/";"None";"None";"ACTIVO";"None";"None";"None";"Centro Euro-Árabe de Estudios Jurídicos Avanzados";"Centro de Investigación";"Centro/Instituto Propio";"Carretera de Utrera, km. 0";"41013";"41.0";"Sevilla";"1.0";"Andalucía";"https://www.upo.es/portal/impe/web/contenido/e026ae33-2234-11e0-91c3-3fe5a96f4a88?channel=b1601137-2f47-11de-b088-3fe5a96f4a88";"None";"None";"ACTIVO"
"1299";"1297";"1325";"1327";"Orgánica Directa";"None";"RES";"Red Española de Supercomputación (RES)";"Red Española de Supercomputación (RES)";"Infraestructura Científico Técnica Singular (ICTS)";"ICTS en Red";"None";"None";"None";"None";"None";"Sin localización única";"https://www.res.es/";"None";"None";"ACTIVO";"None";"PIC";"None";"Port d'Informació Científica";"Infraestructura";"Infraestructura propia";"Carrer de Can Magrans, s/n, Bellaterra";"08193";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.pic.es/";"None";"None";"ACTIVO"
"1233";"175";"176";"1257";"Nodos_ciber";"G84884501";"CIBERES";"CIBER ENFERMEDADES RESPIRATORIAS CIBERES";"CIBER Enfermedades Respiratorias";"Organismo público de I+D Estatal";"Centro de investigación en red";"Instituto de Salud Carlos III, Calle Monforte de Lemos 3-5";"20014";"20.0";"Gipuzkoa";"16.0";"País Vasco";"http://www.ciberes.org";"None";"None";"ACTIVO";"None";"None";"None";"Hospital Universitario de Getafe";"Hospital";"Hospital Público";"Carretera. Toledo km. 12,5, Getafe";"28905";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.comunidad.madrid/hospital/getafe/";"None";"None";"ACTIVO"
"1543";"843";"851";"1592";"Orgánica Directa";"Q2818014I";"UCM";"Universidad Complutense de Madrid";"Universidad Complutense de Madrid";"Universidad";"Universidad Pública";"Avenida Séneca, 2";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ucm.es/";"None";"None";"ACTIVO";"None";"ICEJC";"None";"Instituto Universitario de Estudios Jurídicos Críticos";"Centro de Investigación";"Centro/Instituto Propio";"Ciudad Universitaria, s/n";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ucm.es/icejc";"None";"None";"ACTIVO"
"1577";"835";"843";"1626";"Orgánica Directa";"Q0818002H";"UAB";"Universidad Autónoma de Barcelona";"Universidad Autónoma de Barcelona";"Universidad";"Universidad Pública";"Plaça Cívica, Campus de la UAB, Bellaterra";"08193";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.uab.cat/es/";"None";"None";"ACTIVO";"None";"IGOP";"None";"Instituto de Gobierno y Políticas Públicas";"Centro de Investigación";"Centro/Instituto Propio";"Campus de Bellaterra, Cerdanyola del Vallès";"8193";"8.0";"Barcelona";"9.0";"Cataluña";"https://igop.uab.cat/es/";"None";"None";"ACTIVO"
"732";"1030";"1044";"739";"Nodos_ciber";"None";"CIBERSAM";"None";"CIBER Salud Mental";"Organismo público de I+D Estatal";"Centro de investigación en red";"Calle Monforte de Lemos 3-5";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.cibersam.es/";"None";"None";"ACTIVO";"IISA-017";"IISGM";"INSTITUTO DE INVESTIGACION SANITARIA DEL HOSPITAL GREGORIO MARAÑON";"Instituto de Investigación Sanitaria del Hospital Gregorio Marañón";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Calle Dr. Esquerdo, 46";"28007";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.iisgm.com/";"None";"None";"ACTIVO"
"1858";"725";"732";"1908";"Vinculada";"IISA-010";"IISFJD";"INSTITUTO DE INVESTIGACION SANITARIA FUNDACION JIMENEZ DIAZ";"Instituto de Investigación Sanitaria Fundación Jiménez Díaz";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Avenida Reyes Católicos, 2";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.fjd.es/iis_fjd";"None";"None";"ACTIVO";"G85874949";"FIIS - DID";"FUNDACION INSTITUTO DE INVESTIGACION SANITARIA FUNDACION JIMENEZ DIAZ";"Fundación Instituto de Investigación Sanitaria Fundación Jiménez Díaz";"Entidad de Gestión, Promoción y Fomento de la I+D";"Entidad Gestora IISA";"None";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"None";"None";"None";"ACTIVO"
"842";"933";"947";"850";"Punto de presencia de ICTS";"None";"REDIRIS";"Red Académica y de Investigación Española (RedIRIS)";"Red Académica y de Investigación Española";"Infraestructura Científico Técnica Singular (ICTS)";"ICTS en Red";"None";"None";"None";"Madrid";"None";"Sin localización única";"https://www.rediris.es/";"None";"None";"ACTIVO";"Q1368009E";"UCLM";"Universidad de Castilla-La Mancha";"Universidad de Castilla - La Mancha";"Universidad";"Universidad Pública";"Calle Altagracia, 50, Rectorado UCLM, Ciudad Real";"13001";"13.0";"Ciudad Real";"8.0";"Castilla - La Mancha";"https://www.uclm.es/";"None";"None";"ACTIVO"
"1312";"878";"886";"1340";"Orgánica Directa";"Q4718001C";"UVA";"Universidad de Valladolid";"Universidad de Valladolid";"Universidad";"Universidad Pública";"Plaza de Santa Cruz, 8";"47002";"47.0";"Valladolid";"7.0";"Castilla y León";"https://www.uva.es/";"None";"None";"ACTIVO";"None";"IUU";"None";"Instituto Universitario de Urbanística";"Centro de Investigación";"Centro/Instituto propio";"Avenida Salamanca, 18";"47014";"47.0";"Valladolid";"7.0";"Castilla y León";"https://iuu.uva.es/inicio/";"None";"None";"ACTIVO"
"1448";"847";"855";"1495";"Orgánica Directa";"Q1818002F";"UGR";"Universidad de Granada";"Universidad de Granada";"Universidad";"Universidad Pública";"Hospital Real, Avenida del Hospicio, s/n";"18010";"18.0";"Granada";"1.0";"Andalucía";"https://www.ugr.es/";"None";"None";"ACTIVO";"None";"Iemath-Ugr";"None";"Instituto Universitario de Matemáticas";"Centro de Investigación";"Centro/Instituto Propio";"Calle Ventanilla,";"18071";"18.0";"Granada";"1.0";"Andalucía";"https://www.ugr.es/universidad/organizacion/entidades/instituto-universitario-matematicas-iemath-ugr";"None";"None";"ACTIVO"
"333";"845";"853";"337";"Orgánica Directa";"Q0618001B";"UNEX";"Universidad de Extremadura";"Universidad de Extremadura";"Universidad";"Universidad Pública";"Avenida de Elvas, s/n";"06006";"6.0";"Badajoz";"11.0";"Extremadura";"https://www.unex.es/";"None";"None";"ACTIVO";"None";"CICAB";"CENTRO DE INVESTIGACION CLINICA DEL AREA DE BADAJOZ";"Centro de Investigación Clínica del Área de Badajoz";"Centro de Investigación";"Centro/Instituto mixto";"Avenida de Elvas, s/n";"06080";"6.0";"Badajoz";"11.0";"Extremadura";"https://www.uexfundacion.es/my-product/centro-de-investigacion-clinica-del-area-de-salud-de-badajoz/#";"None";"None";"ACTIVO"
"348";"880";"888";"352";"Orgánica Directa";"Q5018001G";"UNIZAR";"Universidad de Zaragoza";"Universidad de Zaragoza";"Universidad";"Universidad Pública";"Calle de Pedro Cerbuna, 12";"50009";"50.0";"Zaragoza";"2.0";"Aragón";"https://www.unizar.es/";"None";"None";"ACTIVO";"None";"IA2";"IUI MIXTO AGROALIMENTARIO DE ARAGON IA2";"IUI Mixto Agroalimentario de Aragón";"Centro de Investigación";"Centro/Instituto mixto";"Calle de Miguel Servet, 177, Universidad de Zaragoza";"50013";"50.0";"Zaragoza";"2.0";"Aragón";"http://ia2.unizar.es/";"None";"None";"ACTIVO"
"1957";"859";"867";"2008";"Vinculada";"Q2918001E";"UMA";"Universidad de Málaga";"Universidad de Málaga";"Universidad";"Universidad Pública";"Avenida de Cervantes, 2";"29016";"29.0";"Málaga";"1.0";"Andalucía";"https://www.uma.es/";"None";"None";"ACTIVO";"G29817301";"FGUM";"FUNDACION GENERAL DE LA UNIVERSIDAD DE MALAGA FGUM";"Fundación General de La Universidad de Malaga";"Entidad de Gestión, Promoción y Fomento de la I+D";"De universidad";"None";"29017";"29.0";"Málaga";"1.0";"Andalucía";"None";"None";"None";"ACTIVO"
