"Unnamed: 0";"C_ID_UD_ORGANICA";"C_DNM_UD_ORGANICA";"C_ID_NIVEL_ADMON";"C_ID_TIPO_ENT_PUBLICA";"N_NIVEL_JERARQUICO";"C_ID_DEP_UD_SUPERIOR";"C_DNM_UD_ORGANICA_SUPERIOR";"C_ID_DEP_UD_PRINCIPAL";"C_DNM_UD_ORGANICA_PRINCIPAL";"B_SW_DEP_EDP_PRINCIPAL";"C_ID_DEP_EDP_PRINCIPAL";"C_DNM_UD_ORGANICA_EDP_PRINCIPAL";"C_ID_ESTADO";"D_VIG_ALTA_OFICIAL";"NIF_CIF";"C_ID_AMB_PROVINCIA";"C_DESC_PROV";"CONTACTOS"
"";"EA0036626";"Patrulla Seprona Vecindario (LAS PALMAS)";1;"";9;"EA0034734";"Compañia de Vecindario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036627";"Pafif de Vecindario";1;"";9;"EA0034734";"Compañia de Vecindario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036628";"Plana Mayor Cia Vecindario";1;"";9;"EA0034734";"Compañia de Vecindario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036629";"Seccion Aeropuerto Fuerteventura";1;"";9;"EA0034735";"Compañia del Puerto del Rosario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036630";"Patrulla Seprona Fuerteventura-L. Palmas";1;"";9;"EA0034735";"Compañia del Puerto del Rosario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036631";"Pafif de Puerto del Rosario";1;"";9;"EA0034735";"Compañia del Puerto del Rosario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036632";"Gati Puerto del Rosario";1;"";9;"EA0034735";"Compañia del Puerto del Rosario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036633";"Dto. Materia Movil Puerto del Rosario";1;"";9;"EA0034735";"Compañia del Puerto del Rosario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036634";"Plana Mayor Cia Puerto del Rosario";1;"";9;"EA0034735";"Compañia del Puerto del Rosario";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036635";"Pacprona de Las Palmas";1;"";9;"EA0034736";"Seccion Seprona Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036636";"Deprona Timanfaya Lanzarote- Las Palmas";1;"";9;"EA0034736";"Seccion Seprona Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036637";"Oficina Tecnica Seprona Las Palmas";1;"";9;"EA0034736";"Seccion Seprona Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036638";"Equipo Seprona Las Palmas";1;"";9;"EA0034736";"Seccion Seprona Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036639";"Equipo P.J. Puerto del Rosario";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036640";"Equipo P.J. Santa Maria de Guia";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036641";"Equipo P.J. Vecindario";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036642";"Equipo P.J. Costa Teguise";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036643";"Equipo P.J. Gran Tarajal";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036644";"Plana Mayor Uopj Las Palmas Gran Canaria";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036645";"Equipo contra Crimen Organizado L.Palmas";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036646";"Equipo P.J. Tias";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036647";"Equipo P.J. Puerto Rico-Mogan";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036648";"Laboratorio Uopj Las Palmas Gran Canaria";1;"";9;"EA0034742";"Uopj Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036649";"Dto. Maritimo Fuerteventura";1;"";9;"EA0034744";"Serv Maritimo Provincial de Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036650";"Plm Serv Maritimo Provincial Las Palmas";1;"";9;"EA0034744";"Serv Maritimo Provincial de Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036651";"Seccion Puerto de la Luz";1;"";9;"EA0034755";"Cia Fiscal Seg Port-Aeroport Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036652";"Plm Cia Fiscal Seg Port Aerop Las Palmas";1;"";9;"EA0034755";"Cia Fiscal Seg Port-Aeroport Las Palmas";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036653";"Dto Seguridad Sede Judicial Las Palmas";1;"";9;"EA0034759";"Unidad Seguridad Sedes Judiciales las Pa";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036654";"Puesto Fiscal de Tui";1;"";9;"EA0034761";"Compañia de Tui";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036655";"Pafif de A Guarda";1;"";9;"EA0034761";"Compañia de Tui";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036656";"Patrulla Seprona Tui (PONTEVEDRA)";1;"";9;"EA0034761";"Compañia de Tui";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036657";"Patrulla Seprona Ponteareas (PONTEVEDRA)";1;"";9;"EA0034761";"Compañia de Tui";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036658";"Plana Mayor Cia Tui";1;"";9;"EA0034761";"Compañia de Tui";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036659";"Pafif de Marin";1;"";9;"EA0034762";"Compañia de Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036660";"Patrulla Seprona Cangas (PONTEVEDRA)";1;"";9;"EA0034762";"Compañia de Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036661";"Plana Mayor Cia Pontevedra";1;"";9;"EA0034762";"Compañia de Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036662";"Pafif de Vilagarcia";1;"";9;"EA0034763";"Compañia de Vilagarcia";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036663";"Patrulla Seprona Vilagarcia (PONTEVEDRA)";1;"";9;"EA0034763";"Compañia de Vilagarcia";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036664";"Plana Mayor Cia Vilagarcia";1;"";9;"EA0034763";"Compañia de Vilagarcia";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036665";"Patrulla Seprona Caldas de Reis (PO)";1;"";9;"EA0034763";"Compañia de Vilagarcia";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036666";"Patrulla Seprona Lalin (PONTEVEDRA)";1;"";9;"EA0034764";"Compañia de Lalin";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036667";"Patrulla Seprona A Estrada (PONTEVEDRA)";1;"";9;"EA0034764";"Compañia de Lalin";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036668";"Plana Mayor Cia Lalin";1;"";9;"EA0034764";"Compañia de Lalin";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036669";"Unidad Seguridad Ciudadana Pontevedra";1;"";9;"EA0034765";"Compañia Plana Mayor Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036670";"Nucleo de Destinos Pontevedra";1;"";9;"EA0034765";"Compañia Plana Mayor Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036671";"Scc. Seg. Cp. A Lama";1;"";9;"EA0034765";"Compañia Plana Mayor Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036672";"Plana Mayor Cia Plm de Pontevedra";1;"";9;"EA0034765";"Compañia Plana Mayor Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036673";"Oficina Tecnica Seprona Pontevedra";1;"";9;"EA0034766";"Seccion Seprona Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036674";"Equipo Seprona Pontevedra";1;"";9;"EA0034766";"Seccion Seprona Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036675";"Equipo Seprona Vigo (PONTEVEDRA)";1;"";9;"EA0034766";"Seccion Seprona Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036676";"Pacprona de Pontevedra";1;"";9;"EA0034766";"Seccion Seprona Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036677";"Equipo P.J. Cambados";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036678";"Plana Mayor Uopj Pontevedra";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036679";"Equipo P.J. Tui";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036680";"Equipo P.J. Vigo";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036681";"Equipo P.J. Cangas";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036682";"Equipo P.J. Lalin";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036683";"Equipo contra Crimen Organizado Galicia";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036684";"Laboratorio Uopj Pontevedra";1;"";9;"EA0034773";"Uopj Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036685";"Plm Serv Maritimo Provincial Pontevedra";1;"";9;"EA0034779";"Serv Maritimo Provincial de Pontevedra";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036686";"Dto Seguridad Sede Judicial Pontevedra";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036687";"Dto Seguridad Sede Judicial Vigo";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036688";"Dto Seguridad Sede Judicial A Estrada";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036689";"Dto Seguridad Sede Judicial Caldas Reis";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036690";"Dto Seguridad Sede Judicial Cambados";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036691";"Dto Seguridad Sede Judicial Cangas del M";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036692";"Dto Seguridad Sede Judicial Lalin";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036693";"Dto Seguridad Sede Judicial Ponteareas";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036694";"Dto Seguridad Sede Judicial Porriño";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036695";"Dto Seguridad Sede Judicial Tui";1;"";9;"EA0034782";"Cia Seguridad Sedes Judiciales Pontevedr";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036696";"Seccion Puerto Vigo";1;"";9;"EA0034785";"Cia Fiscal Seg Port-Aeroport Vigo";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036697";"Seccion Aeropuerto Vigo";1;"";9;"EA0034785";"Cia Fiscal Seg Port-Aeroport Vigo";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036698";"Plm Cia Fiscal Seg Port-Aeroport Vigo";1;"";9;"EA0034785";"Cia Fiscal Seg Port-Aeroport Vigo";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036699";"Scc. Seg. Cp. Topas";1;"";9;"EA0034788";"Compañia de Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036700";"Patrulla Seprona Peñaranda Bracamonte-Sa";1;"";9;"EA0034788";"Compañia de Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036701";"Plana Mayor Cia Salamanca";1;"";9;"EA0034788";"Compañia de Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036702";"Patrulla Seprona Bejar (SALAMANCA)";1;"";9;"EA0034789";"Compañia de Bejar";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036703";"Patrulla Seprona la Alberca (SALAMANCA)";1;"";9;"EA0034789";"Compañia de Bejar";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036704";"Plana Mayor Cia Bejar";1;"";9;"EA0034789";"Compañia de Bejar";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036705";"Pafif de Fuentes de Oñoro";1;"";9;"EA0034790";"Compañia de Ciudad Rodrigo";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036706";"Patrulla Seprona Ciudad Rodrigo";1;"";9;"EA0034790";"Compañia de Ciudad Rodrigo";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036707";"Plana Mayor Cia Ciudad Rodrigo";1;"";9;"EA0034790";"Compañia de Ciudad Rodrigo";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036708";"Pafif de Vitigudino";1;"";9;"EA0034791";"Compañia de Vitigudino";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036709";"Patrulla Seprona Vitigudino (SALAMANCA)";1;"";9;"EA0034791";"Compañia de Vitigudino";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036710";"Plana Mayor Cia Vitigudino";1;"";9;"EA0034791";"Compañia de Vitigudino";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036711";"Nucleo de Servicios Salamanca";1;"";9;"EA0034792";"Compañia Plana Mayor Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036712";"Nucleo de Destinos Salamanca";1;"";9;"EA0034792";"Compañia Plana Mayor Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036713";"Plana Mayor Cia Plm de Salamanca";1;"";9;"EA0034792";"Compañia Plana Mayor Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036714";"Equipo P.J. Santa Marta";1;"";9;"EA0034798";"Uopj Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036715";"Equipo P.J. Ciudad Rodrigo";1;"";9;"EA0034798";"Uopj Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036716";"Plana Mayor Uopj Salamanca";1;"";9;"EA0034798";"Uopj Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036717";"Laboratorio Uopj Salamanca";1;"";9;"EA0034798";"Uopj Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036718";"Dto Justicia Salamanca";1;"";9;"EA0034803";"Unidad Seguridad Sedes Justicia Salamanc";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036719";"Oficina Tecnica Seprona Salamanca";1;"";9;"EA0034808";"Seccion Seprona Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036720";"Pacprona de Salamanca";1;"";9;"EA0034808";"Seccion Seprona Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036721";"Equipo Seprona Salamanca";1;"";9;"EA0034808";"Seccion Seprona Salamanca";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036722";"Pafif del Puerto de la Cruz";1;"";9;"EA0034811";"Compañia de Puerto de la Cruz";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036723";"Patrulla Seprona Puerto de la Cruz (TF)";1;"";9;"EA0034811";"Compañia de Puerto de la Cruz";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036724";"Plana Mayor Cia Puerto de la Cruz";1;"";9;"EA0034811";"Compañia de Puerto de la Cruz";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036725";"Pafif de Santa Cruz de la Palma";1;"";9;"EA0034812";"Compañia de Santa Cruz de la Palma";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036726";"Plana Mayor Cia Santa Cruz de la Palma";1;"";9;"EA0034812";"Compañia de Santa Cruz de la Palma";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036727";"Seccion Aeropuerto los Rodeos";1;"";9;"EA0034813";"Compañia de Santa Cruz de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036728";"Scc. Fiscal Puerto Sta. Cruz Tenerife";1;"";9;"EA0034813";"Compañia de Santa Cruz de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036729";"Pafif de Santa Cruz de Tenerife";1;"";9;"EA0034813";"Compañia de Santa Cruz de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036730";"Pafif de Valverde del Hierro";1;"";9;"EA0034813";"Compañia de Santa Cruz de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036731";"Patrulla Seprona Santa Cruz (TENERIFE)";1;"";9;"EA0034813";"Compañia de Santa Cruz de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036732";"Plana Mayor Cia Santa Cruz de Tenerife";1;"";9;"EA0034813";"Compañia de Santa Cruz de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036733";"Seccion Aeropuerto Reina Sofia";1;"";9;"EA0034814";"Compañia de Playa de las Americas-Arona";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036734";"Pafif de Playa de las Americas";1;"";9;"EA0034814";"Compañia de Playa de las Americas-Arona";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036735";"Patrulla Seprona Playa las Americas (TF)";1;"";9;"EA0034814";"Compañia de Playa de las Americas-Arona";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036736";"Plana Mayor Cia Playa Americas-Arona";1;"";9;"EA0034814";"Compañia de Playa de las Americas-Arona";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036737";"Nucleo de Reserva Tenerife";1;"";9;"EA0034815";"Compañia Plana Mayor Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036738";"Nucleo de Servicios Tenerife";1;"";9;"EA0034815";"Compañia Plana Mayor Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036739";"Nucleo de Destinos Tenerife";1;"";9;"EA0034815";"Compañia Plana Mayor Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036740";"Dto. Seg. Cp. Tenerife II";1;"";9;"EA0034815";"Compañia Plana Mayor Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036741";"Plana Mayor Cia Plm de Tenerife";1;"";9;"EA0034815";"Compañia Plana Mayor Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036742";"Unidad Seguridad Ciudadana Tenerife";1;"";9;"EA0034815";"Compañia Plana Mayor Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036743";"Pafif de San Sebastian de la Gomera";1;"";9;"EA0034816";"Compañia de Isla la Gomera";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036744";"Plana Mayor Cia Isla la Gomera";1;"";9;"EA0034816";"Compañia de Isla la Gomera";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036745";"Deprona Caldera de Taburiente Tenerife";1;"";9;"EA0034817";"Seccion Seprona Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036746";"Deprona Garajonay la Gomera-Tenerife";1;"";9;"EA0034817";"Seccion Seprona Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036747";"Oficina Tecnica Seprona Tenerife";1;"";9;"EA0034817";"Seccion Seprona Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036748";"Equipo Seprona Tenerife";1;"";9;"EA0034817";"Seccion Seprona Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036749";"Pacprona de Tenerife";1;"";9;"EA0034817";"Seccion Seprona Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036750";"Equipo P.J. Llanos de Aridane";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036751";"Equipo P.J. Puerto de la Cruz";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036752";"Equipo P.J. Valverde (EL HIERRO)";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036753";"Equipo P.J. Playa de las Americas";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036754";"Equipo P.J. S. Sebastian la Gomera";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036755";"Equipo P.J. Granadilla de Abona";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036756";"Plana Mayor Uopj Santa Cruz de Tenerife";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036757";"Equipo contra Crimen Organizado Tenerife";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036758";"Laboratorio Uopj Santa Cruz de Tenerife";1;"";9;"EA0034818";"Uopj Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036759";"Cdscm Paso Alto";1;"";9;"EA0034819";"Plana Mayor Comandancia de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036760";"Equipo Basico Informacion Playa Americas";1;"";9;"EA0034825";"Grupo de Informacion de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036761";"Geas Tenerife";1;"";9;"EA0034829";"Serv Maritimo Provincial de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036762";"Plm Serv Maritimo Provincial Tenerife";1;"";9;"EA0034829";"Serv Maritimo Provincial de Tenerife";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036763";"Patrulla Seprona Aznalcollar (SEVILLA)";1;"";9;"EA0034840";"Compañia de la Rinconada";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036764";"Patrulla Seprona el Ronquillo (SEVILLA)";1;"";9;"EA0034840";"Compañia de la Rinconada";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036765";"Plana Mayor Cia la Rinconada";1;"";9;"EA0034840";"Compañia de la Rinconada";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036766";"Patrulla Seprona Dos Hermanas (SEVILLA)";1;"";9;"EA0034841";"Compañia de Utrera";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036767";"Patrulla Seprona Lebrija (SEVILLA)";1;"";9;"EA0034841";"Compañia de Utrera";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036768";"Plana Mayor Cia Utrera";1;"";9;"EA0034841";"Compañia de Utrera";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
"";"EA0036769";"Patrulla Seprona Puebla del Rio(SEVILLA)";1;"";9;"EA0034842";"Compañia de Sanlucar la Mayor";"E00003801";"Ministerio del Interior";"N";"";"";"V";"";"";"";"";""
