"Id";"Entidad";"Origen_Solicitud";"Identificadores_Origen";"Entidad_Norm";"CIF";"CIF_validacion";"Centro";"Centro_Norm";"Tipo";"Provincia_Entidad";"Pais_Entidad";"Provincia_Centro";"PIC";"Tipo_Persona";"Entidad_Match";"Provincia_Match";"Match"
977;"FUNDACIO INSTITUT DE RECERCA BIOMEDICA (BARCELONA)";"ACT_NAC";617437;"fundacio institut de recerca biomedica barcelona";"G63971451";"1";"INSTITUT DE RECERCA BIOMEDICA";"institut de recerca biomedica";"20510";"";"724,0000";"";"";"";"institut de recerca biomedica de barcelona";8;"NIF MCIN"
6977;"ESTUDIOS TÉCNICOS Y MEDIOS DE INGENIERÍA S.L.";"ACT_NAC";293309;"estudios tecnicos y medios de ingenieria s l";"B10227247";"1";"UNIVERSIDAD DE EXTREMADURA";"universidad de extremadura";"29900";"";"724,0000";"";"";"";"estudios tecnicos y medios de ingenieria s l";10;"Alta nueva"
842;"UNIVERSIDAD DE CASTILLA-LA MANCHA";"ACT_NAC";264591;"universidad de castilla la mancha";"Q1368009E";"1";"INSTITUTO REGIONAL DE INVESTIGACION CIENTIFICA APLICADA";"instituto regional de investigacion cientifica aplicada";"20101";"";"724,0000";"";"";"";"universidad de castilla la mancha";13;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";599755;"universidad complutense de madrid";"Q2818014I";"1";"DPTO. DE SANIDAD ANIMAL";"dpto de sanidad animal";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";616963;"universidad complutense de madrid";"Q2818014I";"1";"DPTO. PERIODISMO III (TEORIA GENERAL DE LA INFORMACION)";"dpto periodismo iii teoria general de la informacion";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";460208;"universidad complutense de madrid";"Q2818014I";"1";"FACULTAD DE INFORMATICA";"facultad de informatica";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
868;"UNIVERSIDAD POLITECNICA DE MADRID";"ACT_NAC";646955;"universidad politecnica de madrid";"Q2818015F";"1";"ESCUELA TECNICA SUPERIOR DE INGENIEROS INDUSTRIALES";"escuela tecnica superior de ingenieros industriales";"20101";"";"724,0000";"";"";"";"universidad politecnica de madrid";28;"NIF MCIN"
873;"UNIVERSITAT ROVIRA I VIRGILI";"ACT_NAC";202113;"universitat rovira i virgili";"Q9350003A";"1";"FACULTAD DE CIENCIAS JURIDICAS";"facultad de ciencias juridicas";"20101";"";"724,0000";"";"";"";"universidad rovira i virgili";43;"NIF MCIN"
877;"113-UNIVERSITAT DE VALÈNCIA (ESTUDI GENERAL)";"ACT_NAC";701727;"113 universitat de valencia estudi general";"Q4618001D";"1";"Facultat de Filologia, Traducció i Comunicació";"facultat de filologia traduccio i comunicacio";"29900";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";752336;"universidad complutense de madrid";"Q2818014I";"1";"FACULTAD DE FARMACIA";"facultad de farmacia";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
847;"Universidad de Granada";"ACT_NAC";33553;"universidad de granada";"Q1818002F";"1";"CENTRO DE INVESTIGACION BIOMEDICA";"centro de investigacion biomedica";"29999";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
977;"FUNDACIO INSTITUT DE RECERCA BIOMEDICA (BARCELONA)";"ACT_NAC";419122;"fundacio institut de recerca biomedica barcelona";"G63971451";"1";"INSTITUT DE RECERCA BIOMEDICA";"institut de recerca biomedica";"20510";"";"724,0000";"";"";"";"institut de recerca biomedica de barcelona";8;"NIF MCIN"
236;"Instituto Geológico y Minero de España";"ACT_NAC";542678;"instituto geologico y minero de espana";"Q2820007I";"1";"77";"77";"20501";"";"724,0000";"";"";"";"instituto geologico y minero de espana igme csic";28;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";272911;"universidad de sevilla";"Q4118001I";"1";"ESCUELA TECNICA SUPERIOR DE INGENIEROS";"escuela tecnica superior de ingenieros";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
877;"UNIVERSITAT DE VALÈNCIA ESTUDI GENERAL";"ACT_NAC";636441;"universitat de valencia estudi general";"Q4618001D";"1";"UNIVERSITAT DE VALÈNCIA ESTUDI GENERAL";"universitat de valencia estudi general";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
1854;"FUNDACION PARA LA INVESTIGACION DEL HOSPITAL LA FE";"ACT_NAC";354706;"fundacion para la investigacion del hospital la fe";"G97067557";"1";"HOSPITAL LA FE";"hospital la fe";"20510";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital universitario la fe de la comunidad valenciana";46;"NIF MCIN"
1868;"FUNDACIO INSTITUT MAR D'INVESTIGACIONS MEDIQUES";"ACT_NAC";415786;"fundacio institut mar d investigacions mediques";"G60072253";"1";"DPTO. DEL CANCER";"dpto del cancer";"20502";"";"724,0000";"";"";"";"fundacio institut mar d investigacions mediques";8;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS (CSIC)";"ACT_NAC";694631;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"Centro de Biología Molecular Severo Ochoa";"centro de biologia molecular severo ochoa";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
2356;"Ayuntamiento de Trillo";"ACT_NAC";27922;"ayuntamiento de trillo";"P1935200D";"1";"Trillo";"trillo";"23000";"";"724,0000";"";"";"";"ayuntamiento de trillo";19;"NIF MCIN"
837;"UNIVERSIDAD DE BARCELONA";"ACT_NAC";434721;"universidad de barcelona";"Q0818001J";"1";"DPTO. FISICOQUIMICA";"dpto fisicoquimica";"20101";"";"724,0000";"";"";"";"universitat de barcelona";8;"NIF MCIN"
840;"UNIVERSIDAD DE CANTABRIA";"ACT_NAC";449744;"universidad de cantabria";"Q3918001C";"1";"FACULTAD DE CIENCIAS";"facultad de ciencias";"20101";"";"724,0000";"";"";"";"universidad de cantabria";39;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";135742;"universidad complutense de madrid";"Q2818014I";"1";"FACULTAD DE CIENCIAS DE LA INFORMACION";"facultad de ciencias de la informacion";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
867;"UNIVERSITAT POLITECNICA DE CATALUNYA";"ACT_NAC";562840;"universitat politecnica de catalunya";"Q0818003F";"1";"DPTO. FISICA E INGENIERIA NUCLEAR";"dpto fisica e ingenieria nuclear";"20101";"";"724,0000";"";"";"";"universidad politecnica de catalunya";8;"NIF MCIN"
977;"FUNDACION INSTITUT DE RECERCA BIOMEDICA (IRB BARCELONA)";"ACT_NAC";135435;"fundacion institut de recerca biomedica irb barcelona";"G63971451";"1";"INSTITUT DE RECERCA BIOMEDICA";"institut de recerca biomedica";"20510";"";"724,0000";"";"";"";"institut de recerca biomedica de barcelona";8;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";756159;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"CENTRO NACIONAL DE BIOTECNOLOGIA (CNB)";"centro nacional de biotecnologia cnb";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"CSIC";"ACT_NAC";201786;"csic";"Q2818002D";"1";"ESTACION BIOLOGICA DE DOÑANA (EBD)";"estacion biologica de donana ebd";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
863;"UNIVERSIDAD DE OVIEDO";"ACT_NAC";371303;"universidad de oviedo";"Q3318001I";"1";"UNIVERSIDAD DE OVIEDO";"universidad de oviedo";"20101";"";"724,0000";"";"";"";"universidad de oviedo";33;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";696876;"universidad de salamanca";"Q3718001E";"1";"Facultad de Filología";"facultad de filologia";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
237;"CSIC";"ACT_NAC";91614;"csic";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
847;"UNIVERSIDAD DE GRANADA";"ACT_NAC";600615;"universidad de granada";"Q1818002F";"1";"DPTO. ECOLOGIA";"dpto ecologia";"20101";"";"724,0000";"";"";"";"universidad de granada";18;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";599958;"universidad de salamanca";"Q3718001E";"1";"DPTO. SOCIOLOGIA Y COMUNICACION";"dpto sociologia y comunicacion";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";562478;"universidad de salamanca";"Q3718001E";"1";"INSTITUTO UNIVERSITARIO DE FISICA FUNDAMENTAL Y MATEMATICAS";"instituto universitario de fisica fundamental y matematicas";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";461700;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE ESTUDIOS GALLEGOS PADRE SARMIENTO (IEGPS)";"instituto de estudios gallegos padre sarmiento iegps";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
5501;"Fundación Centro Nacional de Investigaciones Cardiovasculares Carlos III";"ACT_NAC";24823;"fundacion centro nacional de investigaciones cardiovasculares carlos iii";"G82316753";"1";"CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III";"centro nacional de investigaciones cardiovasculares carlos iii";"20501";"";"724,0000";"";"";"";"centro nacional de investigaciones cardiovasculares carlos iii f s p";28;"NIF MCIN"
856;"Universidad de Las Palmas de Gran Canaria";"ACT_NAC";742230;"universidad de las palmas de gran canaria";"Q3518001G";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de las palmas de gran canaria";35;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";342490;"universidad de sevilla";"Q4118001I";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
237;"Instituto de Ciencia de Materiales de Aragón";"ACT_NAC";546562;"instituto de ciencia de materiales de aragon";"Q2818002D";"1";"77";"77";"20508";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"CSIC";"ACT_NAC";94404;"csic";"Q2818002D";"1";"Centro de Biología Molecular Severo Ochoa (CBM)";"centro de biologia molecular severo ochoa cbm";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
4926;"FUNDACION ITMA - INSTITUTO TECNOLOGICO DE MATERIALES";"ACT_NAC";728613;"fundacion itma instituto tecnologico de materiales";"G33560145";"1";"FUNDACION ITMA - INSTITUTO TECNOLOGICO DE MATERIALES";"fundacion itma instituto tecnologico de materiales";"22001";"";"724,0000";"";"";"";"fundacion instituto tecnologico de los materiales itma";33;"NIF MCIN"
669;"FUNDACION CARTIF";"ACT_NAC";430877;"fundacion cartif";"G47565478";"1";"FUNDACION CARTIF";"fundacion cartif";"22001";"";"724,0000";"";"";"";"centro tecnologico cartif";47;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";709873;"universidad de sevilla";"Q4118001I";"1";"FACULTAD DE FILOLOGIA";"facultad de filologia";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
896;"UNIVERSITAT INTERNACIONAL VALENCIANA, S.L.";"ACT_NAC";331681;"universitat internacional valenciana s l";"B98585797";"1";"77";"77";"20102";"";"724,0000";"";"";"";"universitat internacional valenciana";46;"NIF MCIN"
257;"INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS (INTA)";"ACT_NAC";455882;"instituto nacional de tecnica aeroespacial esteban terradas inta";"Q2822003F";"1";"AGR-INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS MDE (INTA)";"agr instituto nacional de tecnica aeroespacial esteban terradas mde inta";"29999";"";"724,0000";"";"";"";"instituto nacional de tecnica aeroespacial esteban terradas inta";28;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";93874;"universidad complutense de madrid";"Q2818014I";"1";"Facultad de Farmacia";"facultad de farmacia";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
869;"UNIVERSITAT POLITÈCNICA DE VALÈNCIA";"ACT_NAC";334113;"universitat politecnica de valencia";"Q4618002B";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universitat politecnica de valencia";46;"NIF MCIN"
835;"UNIVERSIDAD AUTÓNOMA DE BARCELONA";"ACT_NAC";692358;"universidad autonoma de barcelona";"Q0818002H";"1";"Facultad de Veterinaria";"facultad de veterinaria";"20101";"";"724,0000";"";"";"";"universidad autonoma de barcelona";8;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";458749;"universidad complutense de madrid";"Q2818014I";"1";"FACULTAD DE CIENCIAS QUIMICAS";"facultad de ciencias quimicas";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
879;"UNIVERSIDAD DE VIGO";"ACT_NAC";711265;"universidad de vigo";"Q8650002B";"1";"DPTO. INGENIERIA QUIMICA";"dpto ingenieria quimica";"20101";"";"724,0000";"";"";"";"universidad de vigo";36;"NIF MCIN"
282;"FUNDACION PRIVADA INSTITUT CATALA DE PALEOECOLOGIA HUMANA I EVOLUCIO SOCIAL";"ACT_NAC";708921;"fundacion privada institut catala de paleoecologia humana i evolucio social";"G43783752";"1";"AGR-FUNDACION PRIVADA INSTITUT CATALÀ DE PALEOECOLOGIA HUMANA I EVOLUCIÓ SOCIAL";"agr fundacion privada institut catala de paleoecologia humana i evolucio social";"20508";"";"724,0000";"";"";"";"institut catala de paleoecologia humana i evolucio social";43;"NIF MCIN"
3710;"WILBIT STUDIOS SL";"ACT_NAC";729368;"wilbit studios sl";"B86139003";"1";"WILBIT STUDIOS SL";"wilbit studios sl";"29999";"";"724,0000";"";"";"";"wilbit studios sl";28;"NIF MCIN"
831;"UNIVERSIDADE DA CORUÑA";"ACT_NAC";564726;"universidade da coruna";"Q6550005J";"1";"ESCUELA POLITECNICA SUPERIOR";"escuela politecnica superior";"20101";"";"724,0000";"";"";"";"universidad de a coruna";15;"NIF MCIN"
876;"UNIVERSIDAD DE SEVILLA";"ACT_NAC";434653;"universidad de sevilla";"Q4118001I";"1";"ESCUELA TECNICA SUPERIOR DE INGENIEROS";"escuela tecnica superior de ingenieros";"20101";"";"724,0000";"";"";"";"universidad de sevilla";41;"NIF MCIN"
237;"Agencia Estatal Consejo Superior de Investigaciones Científicas";"ACT_NAC";541337;"agencia estatal consejo superior de investigaciones cientificas";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
4449;"AUTOMATITZACIO DE PROCESSOS I MEDIAMBIENT, SL";"ACT_NAC";597547;"automatitzacio de processos i mediambient sl";"B60919206";"1";"AUTOMATITZACIO DE PROCESSOS I MEDIAMBIENT, SL";"automatitzacio de processos i mediambient sl";"29999";"";"724,0000";"";"";"";"automatitzacio de processos i mediambient sl";8;"NIF MCIN"
4935;"LAMINAR PHARMACEUTICALS SL";"ACT_NAC";730044;"laminar pharmaceuticals sl";"B57451171";"1";"LAMINAR PHARMACEUTICALS SL";"laminar pharmaceuticals sl";"29999";"";"724,0000";"";"";"";"laminar pharmaceuticals sl";7;"NIF MCIN"
836;"UNIVERSIDAD AUTONOMA DE MADRID";"ACT_NAC";91517;"universidad autonoma de madrid";"Q2818013A";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";752136;"universidad de salamanca";"Q3718001E";"1";"FACULTAD DE MEDICINA";"facultad de medicina";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
2145;"Agencia Pública Empresarial Sanitaria Costa del Sol";"ACT_NAC";487454;"agencia publica empresarial sanitaria costa del sol";"Q7955060D";"1";"Hospital Costa del Sol";"hospital costa del sol";"20507";"";"724,0000";"";"";"";"agencia publica empresarial sanitaria costa del sol";29;"NIF MCIN"
843;"82-UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";701019;"82 universidad complutense de madrid";"Q2818014I";"1";"Facultad de CIencias Matemáticas";"facultad de ciencias matematicas";"29900";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
877;"UNIVERSIDAD DE VALENCIA";"ACT_NAC";407407;"universidad de valencia";"Q4618001D";"1";"FACULTAD DE MEDICINA";"facultad de medicina";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
236;"Instituto Geológico y Minero de España";"ACT_NAC";155655;"instituto geologico y minero de espana";"Q2820007I";"1";"INSTITUTO GEOLOGICO Y MINERO DE ESPAÑA";"instituto geologico y minero de espana";"20501";"";"724,0000";"";"";"";"instituto geologico y minero de espana igme csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";617457;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE INVESTIGACION EN CIENCIAS DE ALIMENTACION";"instituto de investigacion en ciencias de alimentacion";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
864;"UNIVERSIDAD PABLO DE OLAVIDE, DE SEVILLA";"ACT_NAC";755933;"universidad pablo de olavide de sevilla";"Q9150016E";"1";"VICERRECTORADO DE INVESTIGACION Y NUEVAS TECNOLOGIAS";"vicerrectorado de investigacion y nuevas tecnologias";"20101";"";"724,0000";"";"";"";"universidad pablo de olavide";41;"NIF MCIN"
1873;"FUNDACION INSTITUTO DE INVESTIGACION MARQUES DE VALDECILLA (IDIVAL)";"ACT_NAC";207479;"fundacion instituto de investigacion marques de valdecilla idival";"G39788773";"1";"FUNDACION INSTITUTO DE INVESTIGACION MARQUES DE VALDECILLA (IDIVAL)";"fundacion instituto de investigacion marques de valdecilla idival";"20502";"";"724,0000";"";"";"";"fundacion instituto de investigacion marques de valdecilla";39;"NIF MCIN"
5501;"Fundación Centro Nacional de Investigaciones Cardiovasculares Carlos III";"ACT_NAC";250093;"fundacion centro nacional de investigaciones cardiovasculares carlos iii";"G82316753";"1";"77";"77";"20501";"";"724,0000";"";"";"";"centro nacional de investigaciones cardiovasculares carlos iii f s p";28;"NIF MCIN"
841;"Universidad Carlos III de Madrid";"ACT_NAC";547205;"universidad carlos iii de madrid";"Q2818029G";"1";"Facultad de Ciencias Sociales y Jurídicas";"facultad de ciencias sociales y juridicas";"20101";"";"724,0000";"";"";"";"universidad carlos iii de madrid";28;"NIF MCIN"
856;"UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA";"ACT_NAC";125112;"universidad de las palmas de gran canaria";"Q3518001G";"1";"Universidad de Las Palmas de Gran Canaria";"universidad de las palmas de gran canaria";"20101";"";"724,0000";"";"";"";"universidad de las palmas de gran canaria";35;"NIF MCIN"
1012;"ASOCIACION CENTRO DE INVESTIGACION COOP EN BIOCIENCIAS CIC BIOGUNE";"ACT_NAC";406880;"asociacion centro de investigacion coop en biociencias cic biogune";"G95229142";"1";"ASOCIACION CENTRO DE INVESTIGACION COOP  EN BIOCIENCIAS CIC BIOGUNE";"asociacion centro de investigacion coop en biociencias cic biogune";"29999";"";"724,0000";"";"";"";"asociacion centro de investigacion cooperativa en biociencias";48;"NIF MCIN"
237;"CSIC";"ACT_NAC";181105;"csic";"Q2818002D";"1";"77";"77";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";617780;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"CENTRO NACIONAL DE BIOTECNOLOGIA (CNB)";"centro nacional de biotecnologia cnb";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
237;"CSIC";"ACT_NAC";130584;"csic";"Q2818002D";"1";"ESTACION BIOLÓGICA DE DOÑANA";"estacion biologica de donana";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
2450;"FOR OPTIMAL RENEWABLE ENERGY SYSTEMS SL";"ACT_NAC";484762;"for optimal renewable energy systems sl";"B99281263";"1";"FOR OPTIMAL RENEWABLE ENERGY SYSTEMS SL";"for optimal renewable energy systems sl";"29999";"";"724,0000";"";"";"";"for optimal renewable energy systems sl";50;"NIF MCIN"
3893;"FIDEAS CONSULTING";"ACT_NAC";725868;"fideas consulting";"B83176370";"1";"FIDEAS CONSULTING";"fideas consulting";"29999";"";"724,0000";"";"";"";"fideas consulting";28;"NIF MCIN"
844;"Universidad de Córdoba";"ACT_NAC";648247;"universidad de cordoba";"Q1418001B";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad de cordoba";14;"NIF MCIN"
874;"UNIVERSIDAD DE SALAMANCA";"ACT_NAC";13287;"universidad de salamanca";"Q3718001E";"1";"Universidad de Salamanca";"universidad de salamanca";"20101";"";"724,0000";"";"";"";"universidad de salamanca";37;"NIF MCIN"
244;"INSTITUTO DE SALUD CARLOS III DE MADRID (ISCIII)";"ACT_NAC";755495;"instituto de salud carlos iii de madrid isciii";"Q2827015E";"1";"ESCUELA NACIONAL DE SANIDAD";"escuela nacional de sanidad";"20501";"";"724,0000";"";"";"";"instituto de salud carlos iii isciii";28;"NIF MCIN"
252;"INSTITUTO NACIONAL DE INVESTIGACIÓN Y TECNOLOGÍA AGRARIA Y ALIMENTARIA (INIA)";"ACT_NAC";449020;"instituto nacional de investigacion y tecnologia agraria y alimentaria inia";"Q2821013F";"1";"DEPARTAMENTO DE TECNOLOGIA DE ALIMENTOS";"departamento de tecnologia de alimentos";"20501";"";"724,0000";"";"";"";"instituto nacional de investigacion y tecnologia agraria y alimentaria inia csic";28;"NIF MCIN"
508;"FUNDACION BARCELONABETA BRAIN RESEARCH CENTER";"ACT_NAC";207762;"fundacion barcelonabeta brain research center";"G65895401";"1";"FUNDACION BARCELONABETA BRAIN RESEARCH CENTER";"fundacion barcelonabeta brain research center";"29900";"";"724,0000";"";"";"";"fundacio barcelonabeta brain research center";8;"NIF MCIN"
836;"Universidad Autónoma de Madrid";"ACT_NAC";543120;"universidad autonoma de madrid";"Q2818013A";"1";"77";"77";"20101";"";"724,0000";"";"";"";"universidad autonoma de madrid";28;"NIF MCIN"
843;"UNIVERSIDAD COMPLUTENSE DE MADRID";"ACT_NAC";274007;"universidad complutense de madrid";"Q2818014I";"1";"FACULTAD DE FILOLOGIA";"facultad de filologia";"20101";"";"724,0000";"";"";"";"universidad complutense de madrid";28;"NIF MCIN"
875;"UNIVERSIDADE DE SANTIAGO DE COMPOSTELA";"ACT_NAC";135623;"universidade de santiago de compostela";"Q1518001A";"1";"DPTO. DE GENETICA";"dpto de genetica";"20101";"";"724,0000";"";"";"";"universidad de santiago de compostela";15;"NIF MCIN"
877;"Universitat de València (Estudi General)";"ACT_NAC";346528;"universitat de valencia estudi general";"Q4618001D";"1";"Facultad de Ciencias Sociales";"facultad de ciencias sociales";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";272680;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE CIENCIAS DE LA TIERRA JAUME ALMERA (ICTJA)";"instituto de ciencias de la tierra jaume almera ictja";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
251;"CENTRO DE INVESTIGACION ENERGETICA MEDIOAMBIENTAL Y TECNOLOGICA (CIEMAT)";"ACT_NAC";477647;"centro de investigacion energetica medioambiental y tecnologica ciemat";"Q2820002J";"1";"DEPARTAMENTO DE TECNOLOGÍA";"departamento de tecnologia";"20501";"";"724,0000";"";"";"";"centro de investigaciones energeticas medioambientales y tecnologicas ciemat";28;"NIF MCIN"
875;"Universidad de Santiago de Compostela";"ACT_NAC";741430;"universidad de santiago de compostela";"Q1518001A";"1";"Facultad de Química";"facultad de quimica";"20101";"";"724,0000";"";"";"";"universidad de santiago de compostela";15;"NIF MCIN"
877;"UNIVERSIDAD DE VALENCIA";"ACT_NAC";616942;"universidad de valencia";"Q4618001D";"1";"DPTO. MICROBIOLOGIA";"dpto microbiologia";"20101";"";"724,0000";"";"";"";"universitat de valencia";46;"NIF MCIN"
833;"UNIVERSIDAD DE ALICANTE";"ACT_NAC";180940;"universidad de alicante";"Q0332001G";"1";"77";"77";"20101";"";"77,0000";"";"";"";"universidad de alicante";3;"NIF MCIN"
237;"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC)";"ACT_NAC";321949;"agencia estatal consejo superior de investigaciones cientificas csic";"Q2818002D";"1";"INSTITUTO DE SINTESIS QUIMICA Y CATALISIS HOMOGENEA (ISQCH)";"instituto de sintesis quimica y catalisis homogenea isqch";"20501";"";"724,0000";"";"";"";"consejo superior de investigaciones cientificas csic";28;"NIF MCIN"
666;"AINIA";"ACT_NAC";727526;"ainia";"G46421988";"1";"AINIA";"ainia";"22001";"";"724,0000";"";"";"";"asociacion de investigacion de la industria agroalimentaria";46;"NIF MCIN"
875;"UNIVERSIDADE DE SANTIAGO DE COMPOSTELA";"ACT_NAC";454394;"universidade de santiago de compostela";"Q1518001A";"1";"FACULTAD DE QUIMICA";"facultad de quimica";"20101";"";"724,0000";"";"";"";"universidad de santiago de compostela";15;"NIF MCIN"
988;"Fundación Centro Nacional de Investigaciones Cardiovasculares Carlos III";"ACT_NAC";93779;"fundacion centro nacional de investigaciones cardiovasculares carlos iii";"G82316753";"1";"Centro Nacional de Investigacion Cardiovascular CNIC";"centro nacional de investigacion cardiovascular cnic";"20501";"";"724,0000";"";"";"";"centro nacional de investigaciones cardiovasculares";28;"NIF MCIN"
1854;"FUNDACION PARA LA INVESTIGACION HOSPITAL UNIVERSITARIO LA FE";"ACT_NAC";447530;"fundacion para la investigacion hospital universitario la fe";"G97067557";"1";"AGR-FUNDACION PARA LA INVESTIGACION HOSPITAL UNIVERSITARIO LA FE";"agr fundacion para la investigacion hospital universitario la fe";"29999";"";"724,0000";"";"";"";"fundacion para la investigacion del hospital universitario la fe de la comunidad valenciana";46;"NIF MCIN"
1893;"Fundación para la Investigación Biomédica del Hospital Universitario de Getafe";"ACT_NAC";129786;"fundacion para la investigacion biomedica del hospital universitario de getafe";"G83727024";"1";"HOSPITAL DE GETAFE";"hospital de getafe";"29900";"";"724,0000";"";"";"";"fundacion para la investigacion biomedica del hospital universitario de getafe";28;"NIF MCIN"
